"aou","model","param","mean","cilo","cihi"
2890,"randomEffects","a1",0.0003539,-5.414e-05,0.0006846
2890,"randomEffects","a1",0.001088,0.00103,0.001147
2890,"randomEffects","a1",0.0005278,8.982e-05,0.0009394
2890,"randomEffects","a1",-0.00018,-0.001157,0.0004294
2890,"randomEffects","a1",0.0008293,0.0007076,0.0009484
2890,"randomEffects","a1",0.0008492,0.0006557,0.001025
2890,"randomEffects","a1",0.001167,0.00106,0.001264
2890,"randomEffects","a1",0.0004363,0.0002526,0.0005953
2890,"randomEffects","a1",0.0009134,0.0007849,0.001031
2890,"randomEffects","a1",0.001031,0.0008801,0.001164
2890,"randomEffects","a1",-6.031e-05,-0.001009,0.0005302
2890,"randomEffects","a1",0.0005051,0.0001372,0.0007982
2890,"randomEffects","a1",7.796e-05,-0.0003119,0.0004166
2890,"randomEffects","a1",0.0007045,0.0005436,0.0008554
2890,"randomEffects","a1",0.0006978,0.0004672,0.0008953
2890,"randomEffects","a1",0.001238,0.001187,0.001287
2890,"randomEffects","a1",0.0007929,0.0005449,0.001003
2890,"randomEffects","a1",0.000685,0.0005812,0.0007805
2890,"randomEffects","a1",0.001032,0.0009642,0.001096
2890,"randomEffects","a1",0.001209,0.001144,0.001267
2890,"randomEffects","a1",0.001239,0.001115,0.001348
2890,"randomEffects","a1",0.001233,0.001178,0.001289
2890,"randomEffects","a1",0.001091,0.001036,0.001143
2890,"randomEffects","a1",0.0008128,0.0006409,0.0009594
2890,"randomEffects","a1",0.0009936,0.0005804,0.001367
2890,"randomEffects","a1",0.000431,1.232e-05,0.0007594
2890,"randomEffects","a1",0.000254,-6.775e-05,0.0005149
2890,"randomEffects","a1",0.001071,0.0009588,0.001175
2890,"randomEffects","a1",0.001001,0.000838,0.001146
2890,"randomEffects","a1",0.001184,0.001148,0.001222
2890,"randomEffects","a1",0.001052,0.001018,0.001086
2890,"randomEffects","a1",0.000823,0.0006712,0.0009585
2890,"randomEffects","a1",0.0007959,0.0005965,0.0009748
2890,"randomEffects","a1",0.0005859,0.0002808,0.0008348
2890,"randomEffects","a1",0.001123,0.001076,0.001166
2890,"randomEffects","a1",0.001184,0.001141,0.001227
2890,"randomEffects","a1",0.001047,0.0009634,0.001123
2890,"randomEffects","a1",0.001014,0.000971,0.001054
2890,"randomEffects","a1",0.001043,0.0009827,0.001101
2890,"randomEffects","a1",0.00117,0.001102,0.001237
2890,"randomEffects","a1",0.001218,0.001164,0.001272
2890,"randomEffects","a1",0.001179,0.001139,0.001217
2890,"randomEffects","a1",0.0009934,0.0007842,0.001169
2890,"randomEffects","a1",0.001159,0.001013,0.001294
2890,"randomEffects","a1",0.0007536,0.0006186,0.000876
2890,"randomEffects","a1",0.0001407,-0.0007701,0.0007289
2890,"randomEffects","a1",0.0005543,9.783e-05,0.0008933
2890,"randomEffects","a1",0.0006115,0.0004367,0.0007636
2890,"randomEffects","a1",0.001042,0.0008999,0.001173
2890,"randomEffects","a1",0.0009705,0.0009091,0.001031
2890,"randomEffects","a1",0.0003738,-0.0001996,0.0007832
2890,"randomEffects","a1",9.294e-05,-0.0004753,0.0005065
2890,"randomEffects","a1",0.0009929,0.0009246,0.001062
2890,"randomEffects","a1",0.001301,0.001225,0.001376
2890,"randomEffects","a1",0.001421,0.001363,0.001478
2890,"randomEffects","a1",0.00137,0.001241,0.001486
2890,"randomEffects","a1",0.001336,0.001274,0.001397
2890,"randomEffects","a1",0.0008426,0.0006365,0.001043
2890,"randomEffects","a1",0.001179,0.001089,0.001263
2890,"randomEffects","a1",0.0008619,0.0006813,0.001025
2890,"randomEffects","a1",0.0009764,0.0008575,0.001087
2890,"randomEffects","a1",0.0003286,-1.377e-05,0.0006124
2890,"randomEffects","a1",0.0008317,0.0006855,0.0009697
2890,"randomEffects","a1",0.0009172,0.0007386,0.001081
2890,"randomEffects","a1",0.0009504,0.0007557,0.001126
2890,"randomEffects","a1",0.001215,0.001136,0.001292
2890,"randomEffects","a1",0.001153,0.001112,0.001193
2890,"randomEffects","a1",0.001309,0.001236,0.001381
2890,"randomEffects","a1",0.001281,0.001194,0.001363
2890,"randomEffects","a1",-0.0001726,-0.001167,0.0004967
2890,"randomEffects","a1",0.0006165,0.0004902,0.0007394
2890,"randomEffects","a1",0.0009494,0.0007553,0.001112
2890,"randomEffects","a1",0.0001611,-0.000864,0.0007483
2890,"randomEffects","a1",0.0007796,0.0005186,0.001019
2890,"randomEffects","a1",0.001194,0.001138,0.001251
2890,"randomEffects","a1",0.0008846,0.0007794,0.0009897
2890,"randomEffects","a1",0.001137,0.0009982,0.001274
2890,"randomEffects","a1",0.0001648,-0.0007894,0.0007437
2890,"randomEffects","a1",0.0006079,0.0004873,0.0007142
2890,"randomEffects","a1",0.0004213,0.0002375,0.000593
2890,"randomEffects","a1",1.085e-05,-0.0009419,0.0005955
2890,"randomEffects","a1",2.92e-05,-0.0005184,0.0004239
2890,"randomEffects","a1",0.0004653,0.0001558,0.0007206
2890,"randomEffects","a1",0.001149,0.001107,0.001189
2890,"randomEffects","a1",0.001291,0.001244,0.001338
2890,"randomEffects","a1",0.001144,0.0009862,0.001285
2890,"randomEffects","a1",0.001242,0.001111,0.00136
2890,"randomEffects","a1",0.001283,0.001196,0.001365
2890,"randomEffects","a1",0.001408,0.001322,0.001493
2890,"randomEffects","a1",0.00132,0.001176,0.001464
2890,"randomEffects","a1",0.001404,0.00126,0.001533
2890,"randomEffects","a1",0.001337,0.001169,0.0015
2890,"randomEffects","a1",0.001387,0.001262,0.001499
2890,"randomEffects","a1",0.001197,0.001129,0.001264
2890,"randomEffects","a1",0.001381,0.001321,0.001438
2890,"randomEffects","a1",0.001239,0.001177,0.001299
2890,"randomEffects","a1",0.001411,0.001362,0.001457
2890,"randomEffects","a1",0.001117,0.0008341,0.001347
2890,"randomEffects","a1",0.001289,0.001132,0.001432
2890,"randomEffects","a1",0.0006309,0.0003323,0.0008751
2890,"randomEffects","a1",0.0009876,0.0008751,0.001097
2890,"randomEffects","a1",0.0005684,-1.471e-05,0.001022
2890,"randomEffects","a1",0.0006387,0.0002849,0.0009575
2890,"randomEffects","a1",0.0002805,-0.0006756,0.0009391
2890,"randomEffects","a1",0.0005468,0.0001324,0.000886
2890,"randomEffects","a1",0.00068,0.000321,0.000964
2890,"randomEffects","a1",0.0009667,0.0006594,0.001217
2890,"randomEffects","a1",0.0008762,0.0006406,0.001083
2890,"randomEffects","a1",0.00134,0.001298,0.001382
2890,"randomEffects","a1",0.0002501,-3.759e-05,0.0004866
2890,"randomEffects","a1",0.0007609,0.0006373,0.0008781
2890,"randomEffects","a1",-0.0001224,-0.001148,0.0005539
2890,"randomEffects","a1",-0.0001655,-0.001056,0.0004107
2890,"randomEffects","a1",-0.0001666,-0.001089,0.0004086
2890,"randomEffects","a1",0.000746,0.0004304,0.001008
2890,"randomEffects","a1",0.0007613,0.000684,0.0008367
2890,"randomEffects","a1",0.0009389,0.000774,0.001091
2890,"randomEffects","a1",0.0009128,0.0007501,0.001055
2890,"randomEffects","a1",0.0006919,0.0006195,0.0007606
2890,"randomEffects","a1",0.0009591,0.0007119,0.001177
2890,"randomEffects","a1",0.001182,0.001121,0.001248
2890,"randomEffects","a1",0.001073,0.0009853,0.001156
2890,"randomEffects","a1",0.001027,0.0009174,0.001129
2890,"randomEffects","a1",0.001106,0.001022,0.001187
2890,"randomEffects","a1",0.0009546,0.0007434,0.001158
2890,"randomEffects","a1",0.001203,0.001095,0.001303
2890,"randomEffects","a1",0.0008405,6e-04,0.001038
2890,"randomEffects","a1",0.0007632,0.0005003,0.0009903
2890,"randomEffects","a1",0.0009903,0.0008927,0.001085
2890,"randomEffects","a1",0.0007286,0.0004431,0.000976
2890,"randomEffects","a1",0.001152,0.001106,0.001197
2890,"randomEffects","a1",0.0008215,0.0007328,0.0009091
2890,"randomEffects","a1",0.001199,0.001146,0.001253
2890,"randomEffects","a1",0.001063,0.001,0.001123
2890,"randomEffects","a1",0.001073,0.0009921,0.00115
2890,"randomEffects","a1",0.0003909,0.000229,0.0005442
2890,"randomEffects","a1",0.0007821,0.0005993,0.0009457
2890,"randomEffects","a1",0.0009465,0.0008212,0.001063
2890,"randomEffects","a1",0.001105,0.001055,0.001155
2890,"randomEffects","a1",0.00102,0.0009094,0.00113
2890,"randomEffects","a1",0.0006517,-0.0003003,0.001243
2890,"randomEffects","a1",0.001094,0.0009131,0.001275
2890,"randomEffects","a1",0.0008549,0.0006232,0.00105
2890,"randomEffects","a1",0.0001205,-0.000825,0.0007503
2890,"randomEffects","a1",0.0002618,-0.0007065,0.0009473
2890,"randomEffects","a1",-1.144e-05,-0.001007,0.0005802
2890,"randomEffects","a1",0.0002111,-0.0007229,0.0008058
2890,"randomEffects","a1",0.0009082,0.000788,0.001018
2890,"randomEffects","a1",0.0005341,0.0004525,0.0006161
2890,"randomEffects","a1",0.001251,0.001201,0.0013
2890,"randomEffects","a1",0.0002955,0.0001331,0.0004455
2890,"randomEffects","a1",0.0003226,6.797e-05,0.0005376
2890,"randomEffects","a1",0.0002615,-9.844e-05,0.0005506
2890,"randomEffects","a1",0.0005892,0.0004214,0.0007469
2890,"randomEffects","a1",0.001404,0.001309,0.001498
2890,"randomEffects","a1",0.001198,0.00112,0.001276
2890,"randomEffects","a1",0.0009416,0.0007669,0.001096
2890,"randomEffects","a1",0.001129,0.001026,0.001226
2890,"randomEffects","a1",0.001195,0.001092,0.001293
2890,"randomEffects","a1",0.0007762,0.0004647,0.001037
2890,"randomEffects","a1",0.0009537,0.0008807,0.001026
2890,"randomEffects","a1",0.0009399,0.0008707,0.001008
2890,"randomEffects","a1",0.0009862,0.0009058,0.001065
2890,"randomEffects","a1",0.000946,0.0008703,0.00102
2890,"randomEffects","a1",0.0008354,0.0006469,0.0009997
2890,"randomEffects","a1",0.001026,0.0009675,0.001084
2890,"randomEffects","a1",0.0007057,0.0005661,0.0008298
2890,"randomEffects","a1",0.0009403,0.0008084,0.001069
2890,"randomEffects","a1",0.0003914,-0.0001462,0.0007709
2890,"randomEffects","a1",0.001196,0.001135,0.001258
2890,"randomEffects","a1",0.000848,0.0007446,0.0009468
2890,"randomEffects","a1",0.001096,0.00101,0.001179
2890,"randomEffects","a1",0.000888,0.0004534,0.001204
2890,"randomEffects","a1",0.001148,0.0009711,0.001309
2890,"randomEffects","a1",0.001131,0.00102,0.001234
2890,"randomEffects","a1",0.001042,0.0009578,0.001125
2890,"randomEffects","a1",0.001075,0.0009906,0.001151
2890,"randomEffects","a1",0.0007795,0.0006011,0.0009602
2890,"randomEffects","a1",0.0007296,0.000505,0.0009188
2890,"randomEffects","a1",0.0006743,9.715e-05,0.001091
2890,"randomEffects","a1",0.0004037,-0.0005052,0.0009743
2890,"randomEffects","a1",0.0004103,-0.0004916,0.0009694
2890,"randomEffects","a1",0.0006864,9.275e-05,0.001107
2890,"randomEffects","a1",0.0006916,0.000143,0.001096
2890,"randomEffects","a1",0.001079,0.0009955,0.001157
2890,"randomEffects","a1",0.001062,0.0009837,0.001135
2890,"randomEffects","a1",0.001285,0.001136,0.001421
2890,"randomEffects","a1",0.0006611,0.0004767,0.0008217
2890,"randomEffects","a1",0.0008461,0.00073,0.0009491
2890,"randomEffects","a1",0.0008792,0.0006951,0.001055
2890,"randomEffects","a1",0.001006,0.000847,0.001155
2890,"randomEffects","a1",0.001057,0.0008122,0.001269
2890,"randomEffects","a1",0.0009616,0.0008842,0.001038
2890,"randomEffects","a1",0.001063,0.0009808,0.001142
2890,"randomEffects","a1",0.001153,0.0009634,0.001334
2890,"randomEffects","a1",0.0009545,0.0008837,0.001025
2890,"randomEffects","a1",0.0008146,0.0006655,0.0009466
2890,"randomEffects","a1",0.0006993,0.0006054,0.0007925
2890,"randomEffects","a1",0.0008321,0.0006136,0.001028
2890,"randomEffects","a1",0.001045,0.000926,0.001165
2890,"randomEffects","a1",0.0005482,0.0003847,0.0007083
2890,"randomEffects","a1",0.0006652,0.0005129,0.0008095
2890,"randomEffects","a1",0.0008718,-0.0001437,0.001545
2890,"randomEffects","a1",0.001265,0.001212,0.001316
2890,"randomEffects","a1",0.0004617,0.0001996,0.0006902
2890,"randomEffects","a1",0.0008373,0.0004837,0.001117
2890,"randomEffects","a1",0.0003445,-0.0006467,0.0009199
2890,"randomEffects","a1",0.001126,0.0009188,0.001331
2890,"randomEffects","a1",0.001259,0.001121,0.001382
2890,"randomEffects","a1",0.001,0.0009149,0.001085
2890,"randomEffects","a1",0.001209,0.001111,0.001306
2890,"randomEffects","a1",0.001326,0.001231,0.00142
2890,"randomEffects","a1",0.001289,0.001169,0.001402
2890,"randomEffects","a1",0.0006295,0.0002865,0.0009108
2890,"randomEffects","a1",0.0004936,0.0002981,0.0006685
2890,"randomEffects","a1",0.0006108,0.0004435,0.0007627
2890,"randomEffects","a1",0.0006817,0.0003773,0.0009505
2890,"randomEffects","a1",0.0009738,0.0008179,0.001112
2890,"randomEffects","a1",0.0009596,0.000833,0.001087
2890,"randomEffects","a1",0.0009039,0.0006521,0.001134
2890,"randomEffects","a1",0.000524,-1.572e-05,0.0009343
2890,"randomEffects","a1",0.001034,0.0009591,0.001109
2890,"randomEffects","a1",-0.0001478,-0.001186,0.0007034
2890,"randomEffects","a1",0.00103,0.0009597,0.001098
2890,"randomEffects","a1",0.000547,0.0001321,0.0008646
2890,"randomEffects","a1",0.0005422,0.0001494,0.0008524
2890,"randomEffects","a1",0.00037,-4.116e-05,0.0007662
2890,"randomEffects","a1",0.0005809,0.0004756,0.0006916
2890,"randomEffects","a1",0.001025,0.0009285,0.001119
2890,"randomEffects","a1",0.001282,0.001193,0.001372
2890,"randomEffects","a1",0.001102,0.001,0.001208
2890,"randomEffects","a1",0.001086,0.0009828,0.001189
2890,"randomEffects","a1",0.0005354,0.0001753,0.000814
2890,"randomEffects","a1",0.0003277,-0.000199,0.0007188
2890,"randomEffects","a1",0.0007463,0.0005922,0.0008872
2890,"randomEffects","a1",0.0008391,0.0007038,0.0009581
2890,"randomEffects","a1",0.0005982,0.0004364,0.000743
2890,"randomEffects","a1",0.000991,0.0007455,0.001204
2890,"randomEffects","a1",0.0003953,-0.0001628,0.0007932
2890,"randomEffects","a1",-0.0001331,-0.001178,0.0007596
2890,"randomEffects","a1",0.0009578,0.0008456,0.001069
2890,"randomEffects","a1",0.0001046,-0.0008001,0.0006458
2890,"randomEffects","a1",0.0007129,-0.0001443,0.001274
2890,"randomEffects","a1",0.0009034,3.016e-06,0.001443
2890,"randomEffects","a1",0.001156,0.0009467,0.001342
2890,"randomEffects","a1",0.001172,0.001063,0.001275
2890,"randomEffects","a1",0.0005163,-0.0003655,0.001077
2890,"randomEffects","a1",0.0009653,0.0006928,0.001193
2890,"randomEffects","a1",0.0004171,0.0001915,0.0006178
2890,"randomEffects","a1",0.0008977,0.000695,0.001079
2890,"randomEffects","a1",0.0008954,0.0007162,0.001049
2890,"randomEffects","a1",0.0004331,-0.0005083,0.001002
2890,"randomEffects","a1",0.0007284,0.0003291,0.001046
2890,"randomEffects","a1",0.0005934,0.0002434,0.000898
2890,"randomEffects","a1",0.0008015,0.0004796,0.001068
2890,"randomEffects","a1",-0.0003148,-0.001229,0.0003261
2890,"randomEffects","a1",0.001136,0.0009627,0.001301
2890,"randomEffects","a1",0.001132,0.0008638,0.001384
2890,"randomEffects","a1",0.001177,0.001098,0.001255
2890,"randomEffects","a1",0.000841,0.0005319,0.001102
2890,"randomEffects","a1",0.0004127,-0.0004876,0.0009598
2890,"randomEffects","a1",0.001259,0.001139,0.001379
2890,"randomEffects","a1",0.0006884,0.0003348,0.0009656
2890,"randomEffects","a1",0.001101,0.0009425,0.001258
2890,"randomEffects","a1",0.0003893,-1.001e-05,0.0007677
2890,"randomEffects","a1",0.0008215,0.0005391,0.001051
2890,"randomEffects","a1",0.0009712,0.0008589,0.001075
2890,"randomEffects","a1",0.0005776,0.0003235,0.0007817
2890,"randomEffects","a1",0.0009796,0.000919,0.00104
2890,"randomEffects","a1",0.0001652,-0.0007152,0.0007023
2890,"randomEffects","a1",0.0005914,0.0001684,0.0008901
2890,"randomEffects","a1",0.000374,-0.0004753,0.000921
2890,"randomEffects","a1",0.001154,0.00111,0.001198
2890,"randomEffects","a1",0.0009804,0.0009376,0.001022
2890,"randomEffects","a1",0.001035,0.0009933,0.001074
2890,"randomEffects","a1",0.0009721,0.000921,0.001024
2890,"randomEffects","a1",0.0009003,0.0008628,0.0009374
2890,"randomEffects","a1",0.000957,0.0009231,0.0009909
2890,"randomEffects","a1",0.001197,0.001168,0.001226
2890,"randomEffects","a1",0.001069,0.001018,0.001121
2890,"randomEffects","a1",0.001233,0.001207,0.001258
2890,"randomEffects","a1",0.001141,0.001109,0.001175
2890,"randomEffects","a1",0.001062,0.001022,0.001102
2890,"randomEffects","a1",-0.0001355,-0.001003,0.0004143
2890,"randomEffects","a1",-0.0001511,-0.001056,0.0003947
2890,"randomEffects","a1",-0.0001064,-0.001007,0.000444
2890,"randomEffects","a1",0.0005531,0.0003842,0.0007032
2890,"randomEffects","a1",0.0004034,6.58e-05,0.0006562
2890,"randomEffects","a1",7.288e-05,-0.0004393,0.0004453
2890,"randomEffects","a1",0.0005349,0.0004671,0.0006006
2890,"randomEffects","a1",0.0009691,0.0009231,0.001014
2890,"randomEffects","a1",0.0009774,0.0009265,0.001026
2890,"randomEffects","a1",0.0009592,0.0009058,0.001009
2890,"randomEffects","a1",0.0009547,0.0008252,0.001074
2890,"randomEffects","a1",0.001057,0.000934,0.001171
2890,"randomEffects","a1",0.001092,0.001032,0.001153
2890,"randomEffects","a1",0.0009998,0.000969,0.001029
2890,"randomEffects","a1",0.001001,0.000971,0.00103
2890,"randomEffects","a1",0.001029,0.0009203,0.001129
2890,"randomEffects","a1",0.001172,0.001104,0.001237
2890,"randomEffects","a1",0.001056,0.0009539,0.001152
2890,"randomEffects","a1",0.001014,0.000939,0.001087
2890,"randomEffects","a1",0.001055,0.0009919,0.001113
2890,"randomEffects","a1",0.0009509,0.000918,0.0009831
2890,"randomEffects","a1",0.0009423,0.0008231,0.001051
2890,"randomEffects","a1",0.001069,0.001031,0.001104
2890,"randomEffects","a1",0.001248,0.001126,0.001357
2890,"randomEffects","a1",0.001326,0.00115,0.001498
2890,"randomEffects","a1",0.0007351,0.0005664,0.0008893
2890,"randomEffects","a1",0.0005609,0.0004436,0.0006642
2890,"randomEffects","a1",0.0006312,0.0005583,0.0006992
2890,"randomEffects","a1",0.0007548,0.0006715,0.0008338
2890,"randomEffects","a1",0.0009145,0.0007835,0.001027
2890,"randomEffects","a1",0.0005625,0.0003259,0.000766
2890,"randomEffects","a1",0.0006657,0.0004747,0.0008282
2890,"randomEffects","a1",0.0008554,0.0007198,0.0009786
2890,"randomEffects","a1",0.001028,0.0009202,0.001123
2890,"randomEffects","a1",0.001019,0.0009183,0.001113
2890,"randomEffects","a1",0.0004899,-6.752e-05,0.0009167
2890,"randomEffects","a1",9.191e-05,-0.0002396,0.0003563
2890,"randomEffects","a1",0.0009073,0.0008783,0.0009357
2890,"randomEffects","a1",0.0009815,0.0009325,0.001028
2890,"randomEffects","a1",0.0009467,0.0009004,0.0009935
2890,"randomEffects","a1",0.0009871,0.0009454,0.001026
2890,"randomEffects","a1",0.001019,0.0009724,0.001064
2890,"randomEffects","a1",0.0009752,0.0009278,0.001022
2890,"randomEffects","a1",0.0001257,-0.0003988,0.0005108
2890,"randomEffects","a1",0.0007923,0.000729,0.000851
2890,"randomEffects","a1",0.0009939,0.0008878,0.001094
2890,"randomEffects","a1",0.0009468,0.0008782,0.001012
2890,"randomEffects","a1",0.0009932,0.0008797,0.001089
2890,"randomEffects","a1",0.0009203,0.0007981,0.001026
2890,"randomEffects","a1",0.001052,0.001011,0.001092
2890,"randomEffects","a1",0.001035,0.0009984,0.001071
2890,"randomEffects","a1",0.001054,0.0009353,0.001163
2890,"randomEffects","a1",0.0009418,0.0008215,0.001048
2890,"randomEffects","a1",0.0005957,0.0005049,0.0006821
2890,"randomEffects","a1",0.0006449,0.0004567,0.0008106
2890,"randomEffects","a1",0.001023,0.0009835,0.001061
2890,"randomEffects","a1",0.000505,0.0003857,0.0006107
2890,"randomEffects","a1",0.0009366,0.0008681,0.001003
2890,"randomEffects","a1",0.000969,0.0008959,0.00104
2890,"randomEffects","a1",0.0009825,0.0008744,0.001081
2890,"randomEffects","a1",0.0009698,0.0008584,0.001073
2890,"randomEffects","a1",0.0009464,0.0008336,0.001046
2890,"randomEffects","a1",0.00105,0.0009413,0.001163
2890,"randomEffects","a1",0.001042,0.0009586,0.001124
2890,"randomEffects","a1",0.001177,0.001091,0.001259
2890,"randomEffects","a1",9.174e-05,-0.0003136,0.0003993
2890,"randomEffects","a1",0.0006014,0.0003864,0.000789
2890,"randomEffects","a1",0.001166,0.001112,0.00122
2890,"randomEffects","a1",0.0009837,0.0008755,0.001084
2890,"randomEffects","a1",0.0009551,0.0009143,0.0009934
2890,"randomEffects","a1",0.00101,0.0009417,0.001077
2890,"randomEffects","a1",0.000946,0.0009062,0.0009838
2890,"randomEffects","a1",-7.192e-05,-0.0009243,0.0004533
2890,"randomEffects","a1",0.001045,0.0009678,0.00112
2890,"randomEffects","a1",0.001265,0.001136,0.00139
2890,"randomEffects","a1",0.0005988,0.0003608,0.0007899
2890,"randomEffects","a1",-0.0001603,-0.001062,0.0003823
2890,"randomEffects","a1",0.0009726,0.0009271,0.001016
2890,"randomEffects","a1",0.0005308,0.0003315,0.0007087
2890,"randomEffects","a1",0.001124,0.001087,0.00116
2890,"randomEffects","a1",0.001025,0.0009701,0.001079
2890,"randomEffects","a1",0.001114,0.0009992,0.001223
2890,"randomEffects","a1",0.0009645,0.0008434,0.00107
2890,"randomEffects","a1",-6.456e-05,-0.0009506,0.0004653
2890,"randomEffects","a1",0.0005675,0.0005016,0.0006366
2890,"randomEffects","a1",0.000568,0.0004168,0.0007013
2890,"randomEffects","a1",0.0004505,0.0001766,0.0006829
2890,"randomEffects","a1",0.0009002,0.000775,0.001012
2890,"randomEffects","a1",0.0001655,-0.0007534,0.0007013
2890,"randomEffects","a1",0.001072,0.001028,0.001115
2890,"randomEffects","a1",0.0009341,0.0007819,0.001079
2890,"randomEffects","a1",0.0009592,0.0008622,0.001045
2890,"randomEffects","a1",0.001002,0.0009536,0.001049
2890,"randomEffects","a1",0.001071,0.0009711,0.001162
2890,"randomEffects","a1",0.001005,0.0009276,0.001081
2890,"randomEffects","a1",0.0008967,0.0008027,0.0009826
2890,"randomEffects","a1",0.0007793,0.000565,0.000955
2890,"randomEffects","a1",6.329e-05,-0.0008252,0.0005968
2890,"randomEffects","a1",0.0003075,-0.0005351,0.000828
2890,"randomEffects","a1",-0.0001598,-0.00105,0.0004562
2890,"randomEffects","a1",-6.764e-05,-0.0009006,0.0006923
2890,"randomEffects","a1",0.00116,0.001001,0.001322
2890,"randomEffects","a1",0.0003157,-0.0002285,0.0006934
2890,"randomEffects","a1",0.0007502,0.0006358,0.0008599
2890,"randomEffects","a1",0.0006621,0.0004344,0.0008795
2890,"randomEffects","a1",0.0007932,0.000553,0.0009961
2890,"randomEffects","a1",0.001153,0.001053,0.001243
2890,"randomEffects","a1",0.0008401,0.0006777,0.0009911
2890,"randomEffects","a1",0.001086,0.000982,0.001185
2890,"randomEffects","a1",0.001036,0.0009798,0.001089
2890,"randomEffects","a1",0.0006375,0.0002492,0.000931
2890,"randomEffects","a1",0.0007663,0.000572,0.0009367
2890,"randomEffects","a1",0.001248,0.001152,0.001333
2890,"randomEffects","a1",0.001188,0.001085,0.001282
2890,"randomEffects","a1",0.001076,0.001009,0.001139
2890,"randomEffects","a1",0.001033,0.0009794,0.001085
2890,"randomEffects","a1",0.0001296,-0.0003965,0.0005112
2890,"randomEffects","a1",-7.743e-05,-0.0009678,0.0004595
2890,"randomEffects","a1",0.0008727,0.0008311,0.0009135
2890,"randomEffects","a1",0.0004828,0.0003826,0.0005744
2890,"randomEffects","a1",0.0008968,0.0007893,0.001001
2890,"randomEffects","a1",0.001126,0.001069,0.001181
2890,"randomEffects","a1",0.001134,0.001093,0.001174
2890,"randomEffects","a1",0.0004837,0.0003048,0.0006372
2890,"randomEffects","a1",0.0003619,9.801e-05,0.0005969
2890,"randomEffects","a1",8.713e-05,-0.0007737,0.0006149
2890,"randomEffects","a1",0.001049,0.0009712,0.001123
2890,"randomEffects","a1",0.001076,0.001032,0.001119
2890,"randomEffects","a1",0.000691,0.0005493,0.000821
2890,"randomEffects","a1",0.001041,0.0009143,0.001158
2890,"randomEffects","a1",-0.0001494,-0.001063,0.0005347
2890,"randomEffects","a1",-0.0001799,-0.001127,0.0005076
2890,"randomEffects","a1",0.001242,0.001182,0.001298
2890,"randomEffects","a1",0.0007121,0.0004661,0.0009224
2890,"randomEffects","a1",0.0009814,0.0008541,0.001094
2890,"randomEffects","a1",0.001223,0.001163,0.001284
2890,"randomEffects","a1",0.0003955,0.0001637,0.0006011
2890,"randomEffects","a1",0.001099,0.0009892,0.001204
2890,"randomEffects","a1",0.0009051,0.0007723,0.001038
2890,"randomEffects","a1",0.0002548,-0.0005713,0.0007952
2890,"randomEffects","a1",0.0006362,0.0005228,0.0007494
2890,"randomEffects","a1",0.0009356,0.0008626,0.001004
2890,"randomEffects","a1",0.0008657,0.000712,0.001005
2890,"randomEffects","a1",0.0001867,-0.0007042,0.000731
2890,"randomEffects","a1",0.0004912,0.000401,0.0005765
2890,"randomEffects","a1",-2.777e-05,-0.0008835,0.0005222
2890,"randomEffects","a1",0.0003516,0.0001499,0.0005433
2890,"randomEffects","a1",6.628e-05,-0.0003423,0.0003823
2890,"randomEffects","a1",0.0008109,0.0006157,0.0009974
2890,"randomEffects","a1",0.0007695,0.0006409,0.0008953
2890,"randomEffects","a1",0.0005372,0.0003005,0.0007309
2890,"randomEffects","a1",0.0003307,-0.0005154,0.0008467
2890,"randomEffects","a1",0.001168,0.001101,0.001232
2890,"randomEffects","a1",0.001155,0.001092,0.001217
2890,"randomEffects","a1",0.0001873,-0.0006582,0.0007195
2890,"randomEffects","a1",0.0007136,-0.000204,0.001348
2890,"randomEffects","a1",0.0005361,0.0001998,0.00082
2890,"randomEffects","a1",0.001136,0.001075,0.001195
2890,"randomEffects","a1",5.105e-05,-0.0007855,0.0005984
2890,"randomEffects","a1",0.0008882,0.0007249,0.001029
2890,"randomEffects","a1",0.0009068,0.0007808,0.001022
2890,"randomEffects","a1",0.001006,0.0009287,0.001081
2890,"randomEffects","a1",0.0009434,0.0008431,0.001039
2890,"randomEffects","a1",-0.0002325,-0.001126,0.0003304
2890,"randomEffects","a1",0.0005961,0.0004981,0.0006933
2890,"randomEffects","a1",0.001067,0.001007,0.001129
2890,"randomEffects","a1",0.001097,0.001022,0.001171
2890,"randomEffects","a1",0.001112,0.001044,0.001176
2890,"randomEffects","a1",0.0008688,0.0006731,0.001035
2890,"randomEffects","a1",0.001042,0.0009629,0.001117
2890,"randomEffects","a1",0.0001851,-0.000374,0.0006556
2890,"randomEffects","a1",0.001256,0.001217,0.001292
2890,"randomEffects","a1",0.0006766,0.0004424,0.0008685
2890,"randomEffects","a1",0.0007612,0.0005936,0.0009025
2890,"randomEffects","a1",0.00117,0.001093,0.001241
2890,"randomEffects","a1",0.001063,0.001008,0.001121
2890,"randomEffects","a1",0.0002088,-0.000576,0.0007418
2890,"randomEffects","a1",0.001002,0.0009218,0.001083
2890,"randomEffects","a1",0.0008901,0.0007965,0.000975
2890,"randomEffects","a1",0.0009478,0.000811,0.00108
2890,"randomEffects","a1",0.0007372,0.0005081,0.000932
2890,"randomEffects","a1",0.000745,0.0005966,0.0008766
2890,"randomEffects","a1",0.0009996,0.0009468,0.001054
2890,"randomEffects","a1",0.001023,0.0009779,0.001069
